Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
leptidea_sinapisG00000006534	znfx1_2	scaffold_21	-	2019156	2091574	10.538417	3.833528	5.355474
leptidea_sinapisG00000004959	clk	scaffold_21	+	2095798	2100947	9.880203	3.594091	5.020979
leptidea_sinapisG00000015307	nanos1_2	scaffold_21	-	2169691	2183070	6.764913	2.460852	3.437833
leptidea_sinapisG00000003680	chmp2bchmp2b-b	scaffold_21	+	2249851	2255993	10.720635	4.285478	5.986854
leptidea_sinapisG00000003936	gprgr22	scaffold_21	+	2256635	2277611	0.000000	0.000000	0.000000
leptidea_sinapisG00000014432	orcka	scaffold_21	+	2309559	2334974	0.793575	0.288676	0.403284
leptidea_sinapisG00000011517	lama	scaffold_21	+	2183893	2239485	2.879159	14.670828	20.495289
leptidea_sinapisG00000005328	-	scaffold_21	-	2393872	2396335	3.000142	1.091352	1.524630
leptidea_sinapisG00000011182	aael007402	scaffold_21	+	2371411	2387409	4.170595	1.517125	2.119438
leptidea_sinapisG00000010989	med1	scaffold_21	+	2388574	2393492	7.246200	2.635928	3.682416
leptidea_sinapisG00000002187	arg2	scaffold_22	+	56458	71994	2.752578	1.174140	1.640285
leptidea_sinapisG00000003007	tret1_9	scaffold_21	+	2415654	2478364	11.854868	4.312408	6.024477
leptidea_sinapisG00000005164	fkbp15	scaffold_22	-	94090	96095	4.389747	1.596845	2.230807
leptidea_sinapisG00000004200	znf622	scaffold_22	-	76038	90829	2.829013	1.029101	1.437664
leptidea_sinapisG00000010697	gj17921	scaffold_22	+	96731	107426	6.865227	2.497343	3.488811
leptidea_sinapisG00000001789	-	scaffold_22	-	110527	194777	2.076638	0.894640	1.249820
leptidea_sinapisG00000000208	fbxl6	scaffold_22	+	222915	250790	2.352939	0.855921	1.195730
leptidea_sinapisG00000006061	-	scaffold_22	+	252441	274004	0.000000	0.000000	0.000000
leptidea_sinapisG00000012821	rabl6	scaffold_22	-	259216	272409	1.127005	0.409967	0.572728
leptidea_sinapisG00000000828	-	scaffold_22	+	274039	285857	0.000000	0.000000	0.000000
leptidea_sinapisG00000006366	smim8	scaffold_22	-	280628	282243	14.542145	7.543211	10.537939
leptidea_sinapisG00000013363	-	scaffold_22	+	286349	295138	45.780067	16.653275	23.264786
leptidea_sinapisG00000014909	rims2rims1	scaffold_22	-	287152	357289	3.925062	2.201026	3.074855
leptidea_sinapisG00000004488	cox6a1	scaffold_22	-	361996	362451	12.907895	4.695465	6.559610
leptidea_sinapisG00000011349	ach2	scaffold_22	+	368368	395699	210.764282	104.339088	145.762695
leptidea_sinapisG00000013232	-	scaffold_22	+	396764	407662	0.000000	0.000000	0.000000
leptidea_sinapisG00000002977	chrna5	scaffold_22	-	402982	404256	1.004706	0.365479	0.510577
leptidea_sinapisG00000008571	csp	scaffold_22	-	418538	423542	14.168978	5.154205	7.200474
leptidea_sinapisG00000008690	mpv17	scaffold_22	+	426217	428177	15.671025	5.700601	7.963794
leptidea_sinapisG00000000518	slc20a1	scaffold_22	-	434666	449620	6.707705	2.440041	3.408761
leptidea_sinapisG00000008808	parl	scaffold_22	+	456817	465624	26.510258	9.643555	13.472138
leptidea_sinapisG00000001813	esd	scaffold_22	-	471609	477798	81.078926	29.493832	41.203167
leptidea_sinapisG00000009412	-	scaffold_22	-	499518	500765	5.708333	2.076503	2.900894
leptidea_sinapisG00000005376	atg16l1	scaffold_22	+	506732	526011	1.241146	0.451488	0.630733
leptidea_sinapisG00000005008	-	scaffold_22	-	544864	594606	25.560455	9.833391	13.737342
leptidea_sinapisG00000007777	eloa	scaffold_22	+	813705	827866	3.134393	1.140189	1.592854
leptidea_sinapisG00000010471	fbxl7	scaffold_22	-	831098	833046	8.863599	3.224284	4.504356
leptidea_sinapisG00000002351	tmed3	scaffold_22	+	877027	878594	63.427685	23.072895	32.233051
leptidea_sinapisG00000005920	yipf5	scaffold_22	-	879654	881878	47.289474	17.202347	24.031843
leptidea_sinapisG00000012410	-	scaffold_22	-	890783	902547	1.889974	0.687510	0.960458
leptidea_sinapisG00000013077	-	scaffold_22	+	890877	913321	0.000000	0.000000	0.000000
leptidea_sinapisG00000008277	-	scaffold_22	-	904661	909994	0.000000	0.000000	0.000000
leptidea_sinapisG00000004734	ndc1	scaffold_22	+	913950	915290	11.916480	4.334821	6.055787
leptidea_sinapisG00000013060	gdh_3	scaffold_22	+	833379	870602	660.910950	240.417542	335.865631
leptidea_sinapisG00000002391	-	scaffold_22	-	925857	929392	0.000000	0.000000	0.000000
leptidea_sinapisG00000008937	unc80	scaffold_22	-	931572	1010364	1.761990	0.640954	0.895418
leptidea_sinapisG00000001247	-	scaffold_22	+	1020827	1031259	6.300028	2.291742	3.201585
leptidea_sinapisG00000014921	-	scaffold_22	-	1948939	1963214	3.277429	1.192220	1.665543
leptidea_sinapisG00000007373	lac_7	scaffold_22	+	2229237	2257280	0.000000	0.000000	0.000000
leptidea_sinapisG00000001070	cyp6b2	scaffold_23	+	439567	444399	11.063894	4.024679	5.622515
leptidea_sinapisG00000009265	dera	scaffold_23	+	466026	470546	3.163002	1.150596	1.607393
leptidea_sinapisG00000012731	rad54l2	scaffold_23	-	495890	521811	2.967308	1.079409	1.507944
leptidea_sinapisG00000003902	nek8dncd2030.4	scaffold_23	-	528728	673711	19.536751	60.952087	85.150658
leptidea_sinapisG00000002179	snrpa1	scaffold_23	+	532752	536464	37.771206	13.739916	19.194792
leptidea_sinapisG00000011152	-	scaffold_23	-	708204	799039	72.069862	27.149199	37.927689
leptidea_sinapisG00000014445	mlc1	scaffold_22	+	1032997	1041624	4721.179199	1759.189453	2457.604492
leptidea_sinapisG00000010160	-	scaffold_22	-	1097251	1098223	40.857578	14.862636	20.763245
leptidea_sinapisG00000013270	map2	scaffold_22	+	1102042	1115008	11.873363	4.319137	6.033875
leptidea_sinapisG00000013246	rusc2	scaffold_22	-	1126462	1162525	5.390641	4.352961	6.081128
leptidea_sinapisG00000006004	slc46a3_2	scaffold_22	+	1292594	1323126	31.839516	11.582163	16.180391
leptidea_sinapisG00000001549	-	scaffold_22	+	1327241	1333120	20.894106	7.600585	10.618090
leptidea_sinapisG00000002927	-	scaffold_22	-	1336647	1340509	0.000000	0.000000	0.000000
leptidea_sinapisG00000008752	-	scaffold_22	+	1342002	1352590	20.545086	7.473622	10.440722
leptidea_sinapisG00000002334	-	scaffold_22	-	1363253	1363528	1.605072	0.583872	0.815675
leptidea_sinapisG00000003735	-	scaffold_22	-	1369660	1377664	48.764977	17.739086	24.781672
leptidea_sinapisG00000005880	-	scaffold_22	+	1380258	1380650	14.804071	5.385231	7.523220
leptidea_sinapisG00000011388	proc	scaffold_22	-	1384184	1388793	3.069165	1.388549	1.939817
leptidea_sinapisG00000013238	scrib_2	scaffold_22	+	1434334	1474597	13.410895	4.878440	6.815228
leptidea_sinapisG00000010942	scrib	scaffold_22	+	1479117	1548028	11.048189	4.505508	6.294238
leptidea_sinapisG00000009483	-	scaffold_22	+	1548445	1552052	4.179147	1.520235	2.123783
leptidea_sinapisG00000009669	cg6971	scaffold_22	-	1550697	1558201	2.541407	0.924480	1.291507
leptidea_sinapisG00000005014	med4	scaffold_22	-	1559425	1565670	13.583723	4.941309	6.903056
leptidea_sinapisG00000014401	pxd_6	scaffold_22	+	1572402	1610615	39.686897	14.436781	20.168320
leptidea_sinapisG00000008133	pxd_5	scaffold_22	+	1792098	1820225	4.992414	1.816075	2.537074
leptidea_sinapisG00000003390	tkr86c_2	scaffold_22	-	1836076	1864845	0.000000	0.000000	0.000000
leptidea_sinapisG00000000583	march8	scaffold_23	+	1504320	1547820	0.000000	0.000000	0.000000
leptidea_sinapisG00000014440	metap2	scaffold_23	+	1277712	1285104	48.374180	17.596928	24.583075
leptidea_sinapisG00000011187	yjr142w	scaffold_23	-	1287613	1295358	5.310672	1.931847	2.698808
leptidea_sinapisG00000000650	bre	scaffold_23	+	1296154	1310284	35.446938	12.894423	18.013632
leptidea_sinapisG00000009392	hccs	scaffold_23	-	1311491	1313427	13.651653	4.966020	6.937577
leptidea_sinapisG00000003248	mrpl55	scaffold_23	-	1317175	1318258	18.772230	6.828716	9.539783
leptidea_sinapisG00000007272	cg11583	scaffold_23	+	1321916	1324468	28.158543	10.243146	14.309773
leptidea_sinapisG00000010243	cg1311	scaffold_23	-	1328115	1347039	6.576108	2.790105	3.897803
leptidea_sinapisG00000004405	d2hgdh	scaffold_23	+	1351944	1366546	11.431280	4.318836	6.033455
leptidea_sinapisG00000012368	paip1	scaffold_23	-	1367195	1381724	20.487957	7.582193	10.592397
leptidea_sinapisG00000011505	l(1)g0136	scaffold_23	-	1391509	1393283	4.870783	1.771830	2.475263
leptidea_sinapisG00000002976	sec63	scaffold_23	+	1394453	1416307	60.079346	21.854879	30.531473
leptidea_sinapisG00000015369	-	scaffold_23	-	1418289	1419424	3.980496	1.447973	2.022832
leptidea_sinapisG00000002719	zasp52	scaffold_23	+	1419122	1476284	74.718758	40.019794	55.908035
leptidea_sinapisG00000002842	-	scaffold_23	-	1484086	1486857	7.024348	3.176684	4.437857
leptidea_sinapisG00000012650	nolc1	scaffold_23	-	1488716	1497644	83.645531	40.023449	55.913139
leptidea_sinapisG00000009470	-	scaffold_23	+	1490559	1493598	1.202706	0.437505	0.611198
leptidea_sinapisG00000008681	-	scaffold_23	-	1557185	1580647	104.795120	44.321861	61.918060
leptidea_sinapisG00000001807	cg4495	scaffold_23	-	1585546	1601157	0.700820	0.292171	0.408166
leptidea_sinapisG00000011779	chst11_2	scaffold_23	+	1587878	1594003	0.809728	0.294552	0.411492
leptidea_sinapisG00000014693	ogdhogdhl	scaffold_23	+	1606294	1653897	22.762667	9.059571	12.656308
leptidea_sinapisG00000007018	fundc1	scaffold_23	-	1622779	1633790	0.000000	0.000000	0.000000
leptidea_sinapisG00000008905	-	scaffold_23	+	2392964	2393781	2.242735	0.815833	1.139726
leptidea_sinapisG00000002492	-	scaffold_24	+	719	1187	0.000000	0.000000	0.000000
leptidea_sinapisG00000007584	sera	scaffold_23	+	1714481	1730635	3037.259766	1104.854736	1543.492554
leptidea_sinapisG00000001392	-	scaffold_23	+	1734156	1741905	91.228989	33.186089	46.361286
leptidea_sinapisG00000013135	taf12_3	scaffold_24	+	6221	22600	37.303761	13.569874	18.957243
leptidea_sinapisG00000004836	taf12_2	scaffold_24	-	32299	32968	24.513889	8.917342	12.457613
leptidea_sinapisG00000012017	ga15401	scaffold_24	+	35535	56869	15.914874	5.789304	8.087713
leptidea_sinapisG00000000756	suco	scaffold_24	-	57846	61865	5.863544	2.132963	2.979770
leptidea_sinapisG00000002222	-	scaffold_24	-	138521	138907	0.000000	0.000000	0.000000
leptidea_sinapisG00000005346	ostc-b	scaffold_24	+	140274	141586	90.754974	33.013657	46.120396
leptidea_sinapisG00000002748	cib1_2	scaffold_24	-	150110	155129	4.153253	1.510816	2.110625
leptidea_sinapisG00000009270	-	scaffold_24	-	156136	160199	0.000000	0.000000	0.000000
leptidea_sinapisG00000004342	ak1	scaffold_24	+	157088	175269	14.234921	5.178194	7.233986
leptidea_sinapisG00000005577	ak1_2	scaffold_24	-	177023	205799	333.495392	121.314598	169.477646
leptidea_sinapisG00000011841	os06g0109600	scaffold_24	-	219613	283060	0.199634	0.072620	0.101451
leptidea_sinapisG00000007794	hs2st	scaffold_24	-	294929	300602	0.000000	0.000000	0.000000
leptidea_sinapisG00000001657	trim45	scaffold_24	+	305195	336233	0.193145	0.070260	0.098154
leptidea_sinapisG00000010201	-	scaffold_24	-	338343	339322	12.190209	4.434395	6.194892
leptidea_sinapisG00000008114	med15	scaffold_24	-	342546	364305	10.498965	5.062733	7.072687
leptidea_sinapisG00000014417	-	scaffold_24	+	367741	371743	12.836720	4.669574	6.523440
leptidea_sinapisG00000012805	ush	scaffold_24	-	379320	385627	3.037951	1.105106	1.543844
leptidea_sinapisG00000012630	klf10	scaffold_24	+	670980	672270	27.539671	10.018022	13.995272
leptidea_sinapisG00000008106	l(2)gd1	scaffold_24	-	731938	752668	5.531869	2.012311	2.811218
leptidea_sinapisG00000001220	dync1li2	scaffold_24	+	757535	781760	4.326714	1.573915	2.198775
leptidea_sinapisG00000009658	eepd1	scaffold_24	+	793428	852075	1.793996	0.652596	0.911683
leptidea_sinapisG00000003964	-	scaffold_24	+	859653	866418	4.034772	1.467717	2.050414
leptidea_sinapisG00000009721	mroh1	scaffold_24	-	869720	888558	2.210630	0.804154	1.123411
leptidea_sinapisG00000000731	saal1	scaffold_24	-	999057	1000322	2.657188	0.966597	1.350345
leptidea_sinapisG00000000984	-	scaffold_24	-	894187	904878	0.000000	0.000000	0.000000
leptidea_sinapisG00000005646	-	scaffold_24	+	902917	919918	11.399073	4.146605	5.792848
leptidea_sinapisG00000009908	tbc1d24	scaffold_24	+	960340	996044	12.657421	8.289402	11.580374
leptidea_sinapisG00000005869	ssb	scaffold_24	-	1002556	1010641	53.836258	19.583851	27.358826
leptidea_sinapisG00000012175	ast	scaffold_24	+	1018297	1020081	4.119328	1.498475	2.093384
leptidea_sinapisG00000000108	casp1	scaffold_24	+	1023365	1029507	14.940538	5.434874	7.592571
leptidea_sinapisG00000010867	adtrp_3	scaffold_24	-	1034431	1056670	6.337401	9.430354	13.174294
leptidea_sinapisG00000004512	rpusd2	scaffold_24	-	1127014	1163140	11.804059	4.293926	5.998656
leptidea_sinapisG00000005605	hpgd_9	scaffold_24	-	1515637	1516410	12.202195	4.438755	6.200983
leptidea_sinapisG00000000799	hpgd_2	scaffold_24	-	1528260	1529021	0.422572	0.153718	0.214745
leptidea_sinapisG00000012219	-	scaffold_24	-	1577168	1579554	0.000000	0.000000	0.000000
leptidea_sinapisG00000005424	gfi1	scaffold_24	+	1647369	1734491	0.000000	0.000000	0.000000
leptidea_sinapisG00000010940	-	scaffold_24	-	1805236	1805607	21.803764	7.931488	11.080365
leptidea_sinapisG00000015479	ppt2	scaffold_24	-	1820589	1827282	2.442499	0.888500	1.241243
leptidea_sinapisG00000011376	heatr1	scaffold_24	+	1828700	1839813	3.477083	1.264848	1.767004
leptidea_sinapisG00000000019	-	scaffold_24	+	1982768	1983979	1.201961	0.437234	0.610820
leptidea_sinapisG00000000248	-	scaffold_24	-	2042510	2087662	12.282489	4.467963	6.241787
leptidea_sinapisG00000005854	tfiib	scaffold_24	-	2204020	2214428	5.990473	2.237885	3.126346
leptidea_sinapisG00000002263	trib2	scaffold_24	+	2245771	2284151	16.918880	6.362506	8.888482
leptidea_sinapisG00000012735	ndufv1	scaffold_24	-	2284997	2293440	82.638924	30.061306	41.995934
leptidea_sinapisG00000013413	cg12375	scaffold_24	+	2299127	2303656	33.447769	12.167192	16.997684
leptidea_sinapisG00000011326	rngtt	scaffold_24	-	2310654	2324964	26.251070	9.549271	13.340423
leptidea_sinapisG00000014832	ctdsp1	scaffold_24	+	2325486	2349446	2.025508	0.736813	1.029335
leptidea_sinapisG00000010257	als2	scaffold_24	-	2358975	2376647	1.077862	0.392091	0.547754
leptidea_sinapisG00000009670	eif3h	scaffold_24	+	2384132	2390606	921.186584	335.097198	468.134003
leptidea_sinapisG00000001771	sumf1	scaffold_25	+	776	6416	13.058265	4.750165	6.636026
leptidea_sinapisG00000000271	aael008004	scaffold_25	-	4652	46867	22.082687	8.032951	11.222110
leptidea_sinapisG00000009364	-	scaffold_25	-	107303	138643	0.446638	0.162472	0.226975
leptidea_sinapisG00000011557	lbp-6	scaffold_25	+	123268	128349	237.574951	86.421906	120.732231
leptidea_sinapisG00000004307	aael008004_2	scaffold_25	-	148791	251688	11.204199	4.075717	5.693816
leptidea_sinapisG00000001387	trabd	scaffold_25	-	263018	278892	6.436899	2.341531	3.271141
leptidea_sinapisG00000015301	at1g51650	scaffold_25	+	283813	285355	137.490265	50.014412	69.870613
leptidea_sinapisG00000000174	osgepl1	scaffold_25	-	286046	287278	8.173558	2.973270	4.153687
leptidea_sinapisG00000013185	agpat3	scaffold_25	+	293364	321833	1.770457	0.644034	0.899721
leptidea_sinapisG00000008356	meaf6_2	scaffold_25	-	331531	333664	18.166904	6.608519	9.232164
leptidea_sinapisG00000009565	-	scaffold_25	-	334258	335545	0.867793	0.315674	0.441000
leptidea_sinapisG00000007686	pex2	scaffold_25	+	335970	341360	10.037535	3.651416	5.101063
leptidea_sinapisG00000005637	cu19_3	scaffold_25	-	346983	354189	0.000000	0.000000	0.000000
leptidea_sinapisG00000005304	cu19cu18bccp84ab	scaffold_25	-	426377	748664	0.000000	0.000000	0.000000
leptidea_sinapisG00000000169	-	scaffold_25	+	455135	479800	0.000000	0.000000	0.000000
leptidea_sinapisG00000001382	cu18b	scaffold_25	-	466303	476585	0.000000	0.000000	0.000000
leptidea_sinapisG00000007890	cuo8	scaffold_25	-	479782	482558	0.000000	0.000000	0.000000
leptidea_sinapisG00000001604	edg84a	scaffold_25	-	487276	489236	143.605148	52.238804	72.978111
leptidea_sinapisG00000008605	cu19_4	scaffold_25	-	495631	496282	0.000000	0.000000	0.000000
leptidea_sinapisG00000005871	cu07_2	scaffold_25	-	504990	521437	2.522111	0.917461	1.281701
leptidea_sinapisG00000004900	cu19_2	scaffold_25	-	528195	536370	0.000000	0.000000	0.000000
leptidea_sinapisG00000013532	cu08_2	scaffold_25	-	548193	550058	0.000000	0.000000	0.000000
leptidea_sinapisG00000005007	cu08	scaffold_25	-	555636	556650	0.450794	0.163984	0.229087
leptidea_sinapisG00000002284	cu07	scaffold_25	+	571214	742649	0.000000	0.000000	0.000000
leptidea_sinapisG00000002536	cu19	scaffold_25	-	748784	808261	0.000000	0.000000	0.000000
leptidea_sinapisG00000007866	-	scaffold_25	-	813998	824157	3.975158	1.446031	2.020119
leptidea_sinapisG00000002310	-	scaffold_25	-	956911	961674	1.597505	0.581119	0.811829
leptidea_sinapisG00000001502	cuo6	scaffold_25	-	964226	975789	0.992114	0.360898	0.504178
leptidea_sinapisG00000001748	sto-1sto-3stom	scaffold_25	+	1014688	1033878	0.658479	0.247603	0.345904
leptidea_sinapisG00000007461	acp21_2	scaffold_25	-	1032405	1038865	0.659733	0.239989	0.335267
leptidea_sinapisG00000013441	-	scaffold_25	+	1053344	1057403	1.916701	0.697232	0.974040
leptidea_sinapisG00000007119	mrpl47	scaffold_25	-	1057615	1058253	37.615025	13.683103	19.115423
leptidea_sinapisG00000013887	-	scaffold_25	+	1184175	1192164	0.000000	0.000000	0.000000
leptidea_sinapisG00000009488	sfl	scaffold_25	+	1193346	1259967	0.717275	0.260921	0.364509
leptidea_sinapisG00000001149	-	scaffold_25	+	1469586	1470044	0.000000	0.000000	0.000000
leptidea_sinapisG00000004177	-	scaffold_25	+	1498852	1502885	0.424028	0.154247	0.215485
leptidea_sinapisG00000003482	-	scaffold_25	+	1504666	1533870	3.818854	1.389173	1.940688
leptidea_sinapisG00000000436	foxn1	scaffold_25	+	1535152	1556773	9.740198	3.543162	4.949831
leptidea_sinapisG00000007426	mst	scaffold_25	+	1562291	1564192	7.590884	2.761313	3.857580
leptidea_sinapisG00000000501	cherp	scaffold_25	-	1564217	1575429	17.968655	6.536402	9.131416
leptidea_sinapisG00000011901	elof1	scaffold_25	+	1580021	1585596	15.644598	5.690987	7.950364
leptidea_sinapisG00000008738	comt	scaffold_25	-	1594465	1616209	3.148341	1.145262	1.599942
leptidea_sinapisG00000001397	-	scaffold_25	+	1616553	1631824	34.720051	12.630006	17.644239
leptidea_sinapisG00000007371	fam32al	scaffold_25	-	1641568	1642317	69.185310	25.167326	35.158997
leptidea_sinapisG00000001334	-	scaffold_25	+	1687469	1706079	0.000000	0.000000	0.000000
leptidea_sinapisG00000008368	grn_2	scaffold_25	+	1721923	1770375	4.932852	1.794408	2.506806
leptidea_sinapisG00000007090	grn	scaffold_25	+	1809989	1839364	5.612170	2.080430	2.906380
leptidea_sinapisG00000001710	uch	scaffold_25	-	1999715	2001380	7.998801	2.909699	4.064878
leptidea_sinapisG00000007699	dock4	scaffold_25	-	2013506	2103083	0.000000	0.000000	0.000000
leptidea_sinapisG00000003314	inx3_2	scaffold_25	+	2095776	2130088	94.870323	34.510685	48.211758
leptidea_sinapisG00000014032	rpl31_3	scaffold_25	-	2117818	2118069	14.293651	5.199557	7.263832
leptidea_sinapisG00000009311	dock3	scaffold_25	-	2136166	2141424	1.084437	0.394482	0.551096
leptidea_sinapisG00000007563	-	scaffold_25	+	2144459	2146907	21.486607	7.816117	10.919189
leptidea_sinapisG00000008878	rhogap100f	scaffold_25	+	2191365	2219614	0.000000	0.000000	0.000000
leptidea_sinapisG00000000672	cyp4c1_2	scaffold_25	-	2239936	2254796	0.497076	0.196693	0.274782
leptidea_sinapisG00000001737	cyp4c1_3	scaffold_25	-	2288393	2325841	2.908800	1.062531	1.484366
leptidea_sinapisG00000004092	cyc	scaffold_25	-	2342803	2343072	30.622223	11.139352	15.561781
leptidea_sinapisG00000006857	cyp4c1_6	scaffold_25	-	2367605	2386222	0.706464	0.257668	0.359965
leptidea_sinapisG00000005564	-	scaffold_26	+	116792	125578	13.412174	4.878905	6.815877
leptidea_sinapisG00000012748	arntlcyc	scaffold_26	-	169446	184580	0.000000	0.000000	0.000000
leptidea_sinapisG00000005474	awh	scaffold_26	+	413492	442974	0.000000	0.000000	0.000000
leptidea_sinapisG00000014486	gpsm2	scaffold_26	-	288905	312132	0.080745	0.029372	0.041033
leptidea_sinapisG00000000851	hn	scaffold_26	-	456579	470005	112.327400	40.860996	57.083202
leptidea_sinapisG00000002549	atpsyngamma	scaffold_26	+	465081	492304	0.159690	0.210369	0.293887
